,user_id,name,priority,category
318,ccb075f2-2349-11ea-8bad-74d02b9c93aa,gain enough knowledge about a topic to be able to teach a class,3,knowledge
319,ccb075f3-2349-11ea-8839-74d02b9c93aa,become an active listener,2,social and family
320,ccb075f3-2349-11ea-8839-74d02b9c93aa,maintain a healthy work-life balance,4,social and family
321,ccb075f3-2349-11ea-8839-74d02b9c93aa,learn to forgive,1,social and family
322,ccb075f3-2349-11ea-8839-74d02b9c93aa,exceed the expectations,2,career
323,ccb075f3-2349-11ea-8839-74d02b9c93aa,create a website,2,career
324,ccb075f3-2349-11ea-8839-74d02b9c93aa,become a thought leader,3,career
325,ccb075f4-2349-11ea-9e34-74d02b9c93aa,get up when your alarm goes off,4,personal
326,ccb075f4-2349-11ea-9e34-74d02b9c93aa,learn something new,5,personal
327,ccb075f4-2349-11ea-9e34-74d02b9c93aa,design an innovative technology,4,creative
328,ccb075f4-2349-11ea-9e34-74d02b9c93aa,create a new recipe and master it,5,creative
329,ccb075f4-2349-11ea-9e34-74d02b9c93aa,choreograph a dance,5,creative
330,ccb075f5-2349-11ea-9774-74d02b9c93aa,gain enough knowledge about a topic to be able to teach a class,1,knowledge
331,ccb075f5-2349-11ea-9774-74d02b9c93aa,learn to view my mistakes,3,knowledge
332,ccb075f5-2349-11ea-9774-74d02b9c93aa,get started on one thing i've been putting off,1,knowledge
333,ccb075f5-2349-11ea-9774-74d02b9c93aa,try meal prepping,5,healthy
334,ccb075f6-2349-11ea-a37d-74d02b9c93aa,make a career out of a hobby,2,career
335,ccb075f6-2349-11ea-a37d-74d02b9c93aa,become a mentor,1,career
336,ccb075f6-2349-11ea-a37d-74d02b9c93aa,start my own business,4,career
337,ccb075f7-2349-11ea-96b9-74d02b9c93aa,add sprints to your run,2,fitness
338,ccb075f7-2349-11ea-96b9-74d02b9c93aa,try a new form of exercise,5,fitness
339,ccb075f8-2349-11ea-9960-74d02b9c93aa,remember to do more deep breathing,3,healthy
340,ccb075f8-2349-11ea-9960-74d02b9c93aa,help other people live healthier lives,5,healthy
341,ccb075f8-2349-11ea-9960-74d02b9c93aa,adopt a child,5,long-term
342,ccb075f8-2349-11ea-9960-74d02b9c93aa,apply knowledge in a useful way to benefit,2,knowledge
343,ccb075f8-2349-11ea-9960-74d02b9c93aa,take a â€˜meâ€™ day,4,knowledge
344,ccb075f9-2349-11ea-8afc-74d02b9c93aa,become a mentor,1,career
345,ccb075f9-2349-11ea-8afc-74d02b9c93aa,become the expert,4,career
346,ccb075f9-2349-11ea-8afc-74d02b9c93aa,exceed the expectations,3,career
347,ccb075f9-2349-11ea-8afc-74d02b9c93aa,eat more veggies,3,healthy
348,ccb075f9-2349-11ea-8afc-74d02b9c93aa,drink more water,1,healthy
349,ccb075f9-2349-11ea-8afc-74d02b9c93aa,build something,2,creative
350,ccb075f9-2349-11ea-8afc-74d02b9c93aa,enjoy being a beginner,5,creative
351,ccb075f9-2349-11ea-8afc-74d02b9c93aa,redesign the inside of your home,4,creative
352,ccb075fa-2349-11ea-a1f5-74d02b9c93aa,start a family,1,long-term
353,ccb075fa-2349-11ea-a1f5-74d02b9c93aa,"set a local, state, or world record in something",4,long-term
354,ccb075fa-2349-11ea-a1f5-74d02b9c93aa,travel abroad,2,long-term
355,ccb075fa-2349-11ea-a1f5-74d02b9c93aa,learn to live in line with spiritual values,1,spiritual
356,ccb075fa-2349-11ea-a1f5-74d02b9c93aa,meet someone who has a religious or spiritual background,1,spiritual
357,ccb075fb-2349-11ea-a5b4-74d02b9c93aa,"set a local, state, or world record in something",3,long-term
358,ccb075fb-2349-11ea-a5b4-74d02b9c93aa,make an extra $500,2,financial
359,ccb075fb-2349-11ea-a5b4-74d02b9c93aa,learn how to identify with my higher self,5,spiritual
360,ccb075fc-2349-11ea-8800-74d02b9c93aa,pay off my student loans and build a college fund for my children,4,financial
361,ccb075fc-2349-11ea-8800-74d02b9c93aa,start planning for retirement,3,financial
362,ccb075fc-2349-11ea-8800-74d02b9c93aa,start a gratitude journal,2,personal
363,ccb075fc-2349-11ea-8800-74d02b9c93aa,drink more water,1,healthy
364,ccb075fc-2349-11ea-8800-74d02b9c93aa,try meal prepping,1,healthy
365,ccb075fc-2349-11ea-8800-74d02b9c93aa,eat in for 30 days straight,2,healthy
367,ccb075fe-2349-11ea-88e4-74d02b9c93aa,don't spend beyond,1,financial
368,ccb075fe-2349-11ea-88e4-74d02b9c93aa,start planning for retirement,4,financial
369,ccb075fe-2349-11ea-88e4-74d02b9c93aa,learn to live in line with spiritual values,1,spiritual
370,ccb075ff-2349-11ea-b93d-74d02b9c93aa,learn to love,2,long-term
371,ccb075ff-2349-11ea-b93d-74d02b9c93aa,create financial freedom,1,long-term
372,ccb075ff-2349-11ea-b93d-74d02b9c93aa,"set a local, state, or world record in something",3,long-term
374,ccb07601-2349-11ea-9322-74d02b9c93aa,create a new recipe and master it,3,creative
375,ccb07601-2349-11ea-9322-74d02b9c93aa,enjoy being a beginner,5,creative
376,ccb07601-2349-11ea-9322-74d02b9c93aa,rally a community around,3,long-term
377,ccb07601-2349-11ea-9322-74d02b9c93aa,leave a legacy,5,long-term
378,ccb07601-2349-11ea-9322-74d02b9c93aa,learn to love,1,long-term
379,ccb07601-2349-11ea-9322-74d02b9c93aa,check your credit report,3,financial
380,ccb07601-2349-11ea-9322-74d02b9c93aa,start planning for retirement,3,financial
381,ccb07601-2349-11ea-9322-74d02b9c93aa,have additional income,1,financial
382,ccb07601-2349-11ea-9322-74d02b9c93aa,become a mentor,4,career
383,ccb07601-2349-11ea-9322-74d02b9c93aa,read 20 pages per day,1,personal
385,ccb07603-2349-11ea-a6a4-74d02b9c93aa,exceed the expectations,5,career
386,ccb07603-2349-11ea-a6a4-74d02b9c93aa,invent something,5,long-term
387,ccb07603-2349-11ea-a6a4-74d02b9c93aa,learn something new,5,personal
388,ccb07603-2349-11ea-a6a4-74d02b9c93aa,get up when your alarm goes off,3,personal
389,ccb07604-2349-11ea-b898-74d02b9c93aa,build something,2,creative
390,ccb07604-2349-11ea-b898-74d02b9c93aa,design an innovative technology,2,creative
391,ccb07604-2349-11ea-b898-74d02b9c93aa,do a one-arm pushup,2,fitness
392,ccb07604-2349-11ea-b898-74d02b9c93aa,master five yoga poses.,4,fitness
393,ccb07604-2349-11ea-b898-74d02b9c93aa,add sprints to your run,2,fitness
394,ccb07604-2349-11ea-b898-74d02b9c93aa,take a class that interests me but is irrelevant to my career,2,knowledge
395,ccb07604-2349-11ea-b898-74d02b9c93aa,take a â€˜meâ€™ day,5,knowledge
396,ccb07604-2349-11ea-b898-74d02b9c93aa,practice mindfulness by learning to live in the moment,3,spiritual
397,ccb07604-2349-11ea-b898-74d02b9c93aa,drink or bathe in lourdes water,1,spiritual
398,ccb07605-2349-11ea-a78f-74d02b9c93aa,plan your dream vacation,1,personal
399,ccb07605-2349-11ea-a78f-74d02b9c93aa,journal every day,2,personal
400,ccb07605-2349-11ea-a78f-74d02b9c93aa,make a career out of a hobby,4,career
401,ccb07606-2349-11ea-9a9d-74d02b9c93aa,take a painting class,1,creative
402,ccb07606-2349-11ea-9a9d-74d02b9c93aa,"write 1,200 words each day for a month",5,creative
403,ccb07606-2349-11ea-9a9d-74d02b9c93aa,add sprints to your run,3,fitness
404,ccb07606-2349-11ea-9a9d-74d02b9c93aa,master five yoga poses.,4,fitness
405,ccb07606-2349-11ea-9a9d-74d02b9c93aa,walk after lunch or dinner,4,fitness
406,ccb07606-2349-11ea-9a9d-74d02b9c93aa,love whatever you are doing that is making you money,1,financial
407,ccb07607-2349-11ea-9f2c-74d02b9c93aa,squeeze in 10 minutes of exercise per day,3,fitness
408,ccb07607-2349-11ea-9f2c-74d02b9c93aa,develop a workout routine,3,fitness
409,ccb07607-2349-11ea-9f2c-74d02b9c93aa,touch the rim of a basketball hoop,2,fitness
410,ccb07607-2349-11ea-9f2c-74d02b9c93aa,become more regular at attending religious services,5,spiritual
411,ccb07608-2349-11ea-9771-74d02b9c93aa,meet someone who has a religious or spiritual background,3,spiritual
412,ccb07608-2349-11ea-9771-74d02b9c93aa,clear out your closet of things you no longer wear,4,personal
413,ccb07608-2349-11ea-9771-74d02b9c93aa,journal every day,2,personal
414,ccb07608-2349-11ea-9771-74d02b9c93aa,try a new form of exercise,5,fitness
415,ccb07609-2349-11ea-8284-74d02b9c93aa,apply knowledge in a useful way to benefit,1,knowledge
416,ccb07609-2349-11ea-8284-74d02b9c93aa,get started on one thing i've been putting off,5,knowledge
417,ccb07609-2349-11ea-8284-74d02b9c93aa,start a gratitude journal,5,personal
418,ccb07609-2349-11ea-8284-74d02b9c93aa,plan your dream vacation,2,personal
419,ccb07609-2349-11ea-8284-74d02b9c93aa,don't spend beyond,2,financial
420,ccb07609-2349-11ea-8284-74d02b9c93aa,do a no-spend challenge,5,financial
421,ccb07609-2349-11ea-8284-74d02b9c93aa,do a handstand for at least 10 seconds,3,fitness
423,ccb0760b-2349-11ea-986b-74d02b9c93aa,learn something new,1,personal
424,ccb0760b-2349-11ea-986b-74d02b9c93aa,limit screen time after work,2,personal
425,ccb0760b-2349-11ea-986b-74d02b9c93aa,journal every day,5,personal
426,ccb0760b-2349-11ea-986b-74d02b9c93aa,learn to view my mistakes,1,knowledge
427,ccb0760c-2349-11ea-8aed-74d02b9c93aa,go to bed at a reasonable time,1,healthy
428,ccb0760c-2349-11ea-8aed-74d02b9c93aa,quit smoking,5,healthy
429,ccb0760c-2349-11ea-8aed-74d02b9c93aa,make a vision board,2,creative
430,ccb0760c-2349-11ea-8aed-74d02b9c93aa,become a mentor,2,career
431,ccb0760c-2349-11ea-8aed-74d02b9c93aa,reach out to a distant family member,5,social and family
432,ccb0760c-2349-11ea-8aed-74d02b9c93aa,interview a spiritual leader,3,spiritual
433,ccb0760d-2349-11ea-86d0-74d02b9c93aa,quit smoking,5,healthy
434,ccb0760d-2349-11ea-86d0-74d02b9c93aa,"write 1,200 words each day for a month",2,creative
435,ccb0760d-2349-11ea-86d0-74d02b9c93aa,design an innovative technology,2,creative
436,ccb0760d-2349-11ea-86d0-74d02b9c93aa,build something,4,creative
437,ccb0760d-2349-11ea-86d0-74d02b9c93aa,become a master at reiki,3,spiritual
438,ccb0760e-2349-11ea-81d4-74d02b9c93aa,learn how to identify with my higher self,1,spiritual
439,ccb0760e-2349-11ea-81d4-74d02b9c93aa,exceed the expectations,4,career
440,ccb0760e-2349-11ea-81d4-74d02b9c93aa,start a gratitude journal,1,personal
441,ccb0760e-2349-11ea-81d4-74d02b9c93aa,limit screen time after work,5,personal
442,ccb0760f-2349-11ea-bc03-74d02b9c93aa,create financial freedom,1,long-term
443,ccb0760f-2349-11ea-bc03-74d02b9c93aa,travel abroad,2,long-term
444,ccb0760f-2349-11ea-bc03-74d02b9c93aa,invent something,5,long-term
445,ccb0760f-2349-11ea-bc03-74d02b9c93aa,become the expert,1,career
446,ccb0760f-2349-11ea-bc03-74d02b9c93aa,reach out to someone,4,social and family
447,ccb0760f-2349-11ea-bc03-74d02b9c93aa,learn to ask for help,2,social and family
448,ccb0760f-2349-11ea-bc03-74d02b9c93aa,do a handstand for at least 10 seconds,5,fitness
449,ccb0760f-2349-11ea-bc03-74d02b9c93aa,30 days of yoga,2,fitness
450,ccb07610-2349-11ea-a71d-74d02b9c93aa,touch the rim of a basketball hoop,5,fitness
451,ccb07610-2349-11ea-a71d-74d02b9c93aa,develop a workout routine,4,fitness
452,ccb07610-2349-11ea-a71d-74d02b9c93aa,travel abroad,2,long-term
453,ccb07610-2349-11ea-a71d-74d02b9c93aa,create a website,2,career
454,ccb07610-2349-11ea-a71d-74d02b9c93aa,meet someone who has a religious or spiritual background,3,spiritual
455,ccb07611-2349-11ea-8116-74d02b9c93aa,become a master at reiki,4,spiritual
456,ccb07611-2349-11ea-8116-74d02b9c93aa,interview a spiritual leader,4,spiritual
457,ccb07611-2349-11ea-8116-74d02b9c93aa,practice mindfulness by learning to live in the moment,4,spiritual
458,ccb07611-2349-11ea-8116-74d02b9c93aa,squeeze in 10 minutes of exercise per day,5,fitness
459,ccb07611-2349-11ea-8116-74d02b9c93aa,create a new recipe and master it,4,creative
460,ccb07611-2349-11ea-8116-74d02b9c93aa,redesign the inside of your home,5,creative
461,ccb07611-2349-11ea-8116-74d02b9c93aa,choreograph a dance,4,creative
462,ccb07611-2349-11ea-8116-74d02b9c93aa,learn to view my mistakes,1,knowledge
463,ccb07611-2349-11ea-8116-74d02b9c93aa,limit screen time after work,2,personal
464,ccb07612-2349-11ea-a329-74d02b9c93aa,start a gratitude journal,4,personal
465,ccb07612-2349-11ea-a329-74d02b9c93aa,invent something,3,long-term
466,ccb07612-2349-11ea-a329-74d02b9c93aa,travel abroad,5,long-term
467,ccb07612-2349-11ea-a329-74d02b9c93aa,rally a community around,1,long-term
468,ccb07613-2349-11ea-8d15-74d02b9c93aa,start a gratitude journal,2,personal
469,ccb07613-2349-11ea-8d15-74d02b9c93aa,limit screen time after work,1,personal
470,ccb07613-2349-11ea-8d15-74d02b9c93aa,reach out to someone,2,social and family
471,ccb07614-2349-11ea-aed7-74d02b9c93aa,become a mentor,3,career
472,ccb07615-2349-11ea-991a-74d02b9c93aa,go au natural,4,healthy
473,ccb07616-2349-11ea-af98-74d02b9c93aa,apply knowledge in a useful way to benefit,3,knowledge
474,ccb07616-2349-11ea-af98-74d02b9c93aa,explore two new places,3,knowledge
475,ccb07617-2349-11ea-a891-74d02b9c93aa,pay off my student loans and build a college fund for my children,1,financial
476,ccb07617-2349-11ea-a891-74d02b9c93aa,do a no-spend challenge,2,financial
477,ccb07617-2349-11ea-a891-74d02b9c93aa,have additional income,4,financial
478,ccb07617-2349-11ea-a891-74d02b9c93aa,volunteer,5,social and family
479,ccb07617-2349-11ea-a891-74d02b9c93aa,become an active listener,5,social and family
480,ccb07617-2349-11ea-a891-74d02b9c93aa,become the expert,5,career
481,ccb07617-2349-11ea-a891-74d02b9c93aa,become a thought leader,4,career
482,ccb07617-2349-11ea-a891-74d02b9c93aa,go au natural,2,healthy
483,ccb07618-2349-11ea-b6e9-74d02b9c93aa,write a short story,2,creative
484,ccb07618-2349-11ea-b6e9-74d02b9c93aa,enjoy being a beginner,5,creative
485,ccb07619-2349-11ea-ad4b-74d02b9c93aa,write a short story,1,creative
486,ccb07619-2349-11ea-ad4b-74d02b9c93aa,become an active listener,2,social and family
487,ccb07619-2349-11ea-ad4b-74d02b9c93aa,learn to ask for help,1,social and family
488,ccb07619-2349-11ea-ad4b-74d02b9c93aa,learn to have empathy,4,social and family
489,ccb07619-2349-11ea-ad4b-74d02b9c93aa,start a gratitude journal,1,personal
490,ccb07619-2349-11ea-ad4b-74d02b9c93aa,do a media detox,2,personal
491,ccb07619-2349-11ea-ad4b-74d02b9c93aa,clear out your closet of things you no longer wear,2,personal
493,ccb0761b-2349-11ea-958d-74d02b9c93aa,go au natural,2,healthy
494,ccb0761b-2349-11ea-958d-74d02b9c93aa,become a thought leader,1,career
495,ccb0761c-2349-11ea-baa6-74d02b9c93aa,"set a local, state, or world record in something",3,long-term
496,ccb0761c-2349-11ea-baa6-74d02b9c93aa,redesign the inside of your home,4,creative
497,ccb0761c-2349-11ea-baa6-74d02b9c93aa,make a vision board,4,creative
498,ccb0761c-2349-11ea-baa6-74d02b9c93aa,overcome the fear of public speaking,1,career
499,ccb0761c-2349-11ea-baa6-74d02b9c93aa,become a thought leader,1,career
500,ccb0761c-2349-11ea-baa6-74d02b9c93aa,become the expert,5,career
501,ccb0761c-2349-11ea-baa6-74d02b9c93aa,take a â€˜meâ€™ day,5,knowledge
502,ccb0761c-2349-11ea-baa6-74d02b9c93aa,meet someone who has a religious or spiritual background,3,spiritual
503,ccb0761c-2349-11ea-baa6-74d02b9c93aa,drink or bathe in lourdes water,5,spiritual
504,ccb0761d-2349-11ea-8045-74d02b9c93aa,make a vision board,2,creative
505,ccb0761d-2349-11ea-8045-74d02b9c93aa,learn how to knit,1,creative
506,ccb0761d-2349-11ea-8045-74d02b9c93aa,build something,4,creative
507,ccb0761e-2349-11ea-89af-74d02b9c93aa,clear out your closet of things you no longer wear,3,personal
508,ccb0761e-2349-11ea-89af-74d02b9c93aa,go au natural,5,healthy
509,ccb0761e-2349-11ea-89af-74d02b9c93aa,train for a marathon,3,healthy
510,ccb0761e-2349-11ea-89af-74d02b9c93aa,stay offline one day per week,4,healthy
511,ccb0761f-2349-11ea-a992-74d02b9c93aa,interview a spiritual leader,1,spiritual
512,ccb0761f-2349-11ea-a992-74d02b9c93aa,drink or bathe in lourdes water,3,spiritual
513,ccb0761f-2349-11ea-a992-74d02b9c93aa,become a master at reiki,5,spiritual
514,ccb0761f-2349-11ea-a992-74d02b9c93aa,create financial freedom,1,long-term
515,ccb0761f-2349-11ea-a992-74d02b9c93aa,leave a legacy,1,long-term
516,ccb0761f-2349-11ea-a992-74d02b9c93aa,learn to love,5,long-term
517,ccb0761f-2349-11ea-a992-74d02b9c93aa,start my own business,5,career
518,ccb07620-2349-11ea-93c0-74d02b9c93aa,learn to love,1,long-term
519,ccb07620-2349-11ea-93c0-74d02b9c93aa,rally a community around,5,long-term
520,ccb07620-2349-11ea-93c0-74d02b9c93aa,become my best self,4,long-term
521,ccb07620-2349-11ea-93c0-74d02b9c93aa,get enough sleep,2,healthy
522,ccb07620-2349-11ea-93c0-74d02b9c93aa,go to bed at a reasonable time,3,healthy
523,ccb07620-2349-11ea-93c0-74d02b9c93aa,drink more water,4,healthy
524,ccb07620-2349-11ea-93c0-74d02b9c93aa,redesign the inside of your home,5,creative
525,ccb07620-2349-11ea-93c0-74d02b9c93aa,make a vision board,3,creative
526,ccb07620-2349-11ea-93c0-74d02b9c93aa,choreograph a dance,4,creative
527,ccb07620-2349-11ea-93c0-74d02b9c93aa,hold a deep squat for one minute,5,fitness
528,ccb07620-2349-11ea-93c0-74d02b9c93aa,do thirty pushups,4,fitness
529,ccb07620-2349-11ea-93c0-74d02b9c93aa,do a one-arm pushup,2,fitness
530,ccb07620-2349-11ea-93c0-74d02b9c93aa,explore two new places,3,knowledge
531,ccb07620-2349-11ea-93c0-74d02b9c93aa,learn to view my mistakes,1,knowledge
532,ccb07621-2349-11ea-ad5d-74d02b9c93aa,design an innovative technology,3,creative
533,ccb07622-2349-11ea-8293-74d02b9c93aa,pay off my student loans and build a college fund for my children,3,financial
534,ccb07622-2349-11ea-8293-74d02b9c93aa,love whatever you are doing that is making you money,3,financial
535,ccb07623-2349-11ea-9f97-74d02b9c93aa,make a vision board,1,creative
536,ccb07623-2349-11ea-9f97-74d02b9c93aa,design an innovative technology,4,creative
537,ccb07624-2349-11ea-887b-74d02b9c93aa,try a new sport or activity,4,healthy
538,ccb07624-2349-11ea-887b-74d02b9c93aa,help other people live healthier lives,3,healthy
539,ccb07624-2349-11ea-887b-74d02b9c93aa,choreograph a dance,5,creative
540,ccb07624-2349-11ea-887b-74d02b9c93aa,redesign the inside of your home,3,creative
541,ccb07624-2349-11ea-887b-74d02b9c93aa,exceed the expectations,1,career
542,ccb07624-2349-11ea-887b-74d02b9c93aa,start planning for retirement,4,financial
543,ccb07624-2349-11ea-887b-74d02b9c93aa,donate to a cause you care about,5,financial
544,ccb07625-2349-11ea-b8d4-74d02b9c93aa,help other people live healthier lives,5,healthy
545,ccb07625-2349-11ea-b8d4-74d02b9c93aa,try meal prepping,3,healthy
546,ccb07625-2349-11ea-b8d4-74d02b9c93aa,start my own business,5,career
547,ccb07625-2349-11ea-b8d4-74d02b9c93aa,exceed the expectations,1,career
548,ccb07625-2349-11ea-b8d4-74d02b9c93aa,do a handstand for at least 10 seconds,3,fitness
549,ccb07625-2349-11ea-b8d4-74d02b9c93aa,limit screen time after work,2,personal
550,ccb07625-2349-11ea-b8d4-74d02b9c93aa,get up when your alarm goes off,3,personal
551,ccb07625-2349-11ea-b8d4-74d02b9c93aa,do a media detox,3,personal
552,ccb07626-2349-11ea-965a-74d02b9c93aa,design an innovative technology,4,creative
553,ccb07626-2349-11ea-965a-74d02b9c93aa,build something,5,creative
554,ccb07626-2349-11ea-965a-74d02b9c93aa,leave a legacy,2,long-term
555,ccb07627-2349-11ea-80c6-74d02b9c93aa,recognize that learning can happen anywhere,1,knowledge
556,ccb07627-2349-11ea-80c6-74d02b9c93aa,reach out to a distant family member,4,social and family
557,ccb07627-2349-11ea-80c6-74d02b9c93aa,maintain a healthy work-life balance,4,social and family
558,ccb07627-2349-11ea-80c6-74d02b9c93aa,become an active listener,2,social and family
559,ccb07627-2349-11ea-80c6-74d02b9c93aa,read 20 pages per day,1,personal
560,ccb07628-2349-11ea-91e8-74d02b9c93aa,apply knowledge in a useful way to benefit,4,knowledge
561,ccb07629-2349-11ea-b738-74d02b9c93aa,build something,2,creative
562,ccb07629-2349-11ea-b738-74d02b9c93aa,"write 1,200 words each day for a month",3,creative
564,ccb0762b-2349-11ea-93b1-74d02b9c93aa,explore two new places,3,knowledge
565,ccb0762b-2349-11ea-93b1-74d02b9c93aa,learn a new language,1,knowledge
566,ccb0762b-2349-11ea-93b1-74d02b9c93aa,redesign the inside of your home,2,creative
567,ccb0762b-2349-11ea-93b1-74d02b9c93aa,create a budgeting habit,4,financial
568,ccb0762b-2349-11ea-93b1-74d02b9c93aa,make an extra $500,3,financial
569,ccb0762b-2349-11ea-93b1-74d02b9c93aa,live debt-free,4,financial
570,ccb0762c-2349-11ea-bc36-74d02b9c93aa,journal every day,5,personal
571,ccb0762c-2349-11ea-bc36-74d02b9c93aa,build something,3,creative
575,ccb07630-2349-11ea-b97a-74d02b9c93aa,learn to love,2,long-term
576,ccb07630-2349-11ea-b97a-74d02b9c93aa,leave a legacy,4,long-term
577,ccb07631-2349-11ea-bf75-74d02b9c93aa,drink more water,5,healthy
578,ccb07631-2349-11ea-bf75-74d02b9c93aa,exercise,5,healthy
579,ccb07631-2349-11ea-bf75-74d02b9c93aa,meditate every morning,5,healthy
